UID,WID,Understand,attempt,time,distance,averageSpeed,maxSpeed,maxStopTime,xUTurnCount,yUTurnCount,thinkingTime,answeringTime,maxDDTime,DDCount,maxDDIntervalTime,totalDDIntervalTime
20250001,376,1,1,98888,10710.8,0.108312,35.6931,7468,35,27,74745,24143,752,13,5650,16826
20250001,381,1,1,42503,12537,0.294968,19.3132,882,47,36,5850,36653,1666,12,7897,25135
30914904,22,4,1,12548,3740.52,0.298097,3143.3,265,14,12,2951,9597,689,7,1341,4820
30914904,32,4,1,16738,3308.5,0.197664,2652.87,519,10,9,3802,12936,970,8,1638,6150
30914904,45,4,1,21061,3848.32,0.182723,3060.68,1121,9,12,4188,16873,1993,9,1807,8279
30914904,46,4,1,31153,4798.48,0.154029,2883.48,1384,11,17,1795,29358,1199,10,10915,22749
30914904,54,4,1,75071,13546.7,0.180452,12105.9,1552,46,48,11650,63421,2191,20,16383,49318
30914904,58,2,1,48420,7990.22,0.165019,7617.67,2906,27,18,4804,43616,1012,9,16744,34758
30914904,59,4,1,30400,5525.64,0.181764,4804.18,1023,15,7,6145,24255,2681,9,3557,11697
30914904,60,4,1,36522,6008.58,0.16452,5427.58,1848,24,17,4914,31608,6930,10,6471,17361
30914904,61,4,1,29678,5375.38,0.181123,4718.7,702,18,20,2934,26744,1217,10,6248,17021
30914904,67,4,1,38814,9616.37,0.247755,9016.46,2058,28,21,9472,29342,1849,9,6118,19458
30914904,68,4,1,29942,6057.98,0.202324,4782.08,806,20,16,5766,24176,1297,10,5063,12571
30914904,76,2,1,90935,10039,0.110397,9396.72,5163,45,30,7761,83174,9586,15,19637,62167
30914904,89,4,1,22704,6354.36,0.279878,4630.54,624,14,11,6407,16297,810,10,3390,9585
30914904,92,4,1,60047,9033.13,0.150434,8014.13,2248,35,20,3240,56807,4371,14,14463,42565
30914904,99,4,1,22768,4815.26,0.211492,1553.11,1373,10,10,8167,14601,641,8,733,4325
30914904,127,4,1,47769,7703.74,0.161271,6257.54,2312,25,16,21656,26113,1586,11,3615,15214
30914904,129,4,1,31929,4763.05,0.149176,1800.23,1992,18,14,7976,23953,2504,8,3679,13391
30914904,138,2,1,45040,8042.01,0.178553,7181.02,2518,19,18,5031,40009,4127,12,6902,27628
30914904,139,2,1,49806,8273.19,0.166108,7787.08,993,27,21,5462,44344,3497,18,3734,26659
30914904,141,2,1,90552,9167.04,0.101235,8121.88,3619,32,23,4121,86431,2747,13,16917,61286
30914904,143,4,1,12031,3415.29,0.283874,2934.04,224,9,7,2703,9328,678,7,1356,5154
30914904,147,3,1,50163,8997.96,0.179374,7559,4454,29,16,7298,42865,2816,11,6888,23846
30914904,160,3,1,56159,7837.3,0.139556,6976.78,3864,24,17,1624,54535,7314,12,8639,29082
30914904,161,2,1,109385,10919.2,0.0998237,10621.3,13517,24,25,7650,101735,22386,14,19637,45045
30914904,162,4,1,26458,4424.41,0.167224,2787.51,1262,18,11,2673,23785,1961,10,4062,12893
30914904,176,4,1,34600,5626.41,0.162613,4802.89,965,14,11,4320,30280,10249,11,3160,12505
30914904,181,4,1,15431,3850.83,0.249552,1163.77,1112,12,8,3143,12288,592,9,3512,7341
30914904,184,4,1,35382,5109.52,0.14441,4471.99,1620,21,17,4046,31336,1962,11,4070,17813
30914904,186,4,1,52274,9454.88,0.180872,8809.91,954,29,21,16931,35343,2104,12,5821,23966
30914904,191,4,1,32363,6078.2,0.187813,2934.08,4368,20,13,4947,27416,1172,11,8264,19223
60910020,22,4,1,14354,3682.13,0.256523,3080.13,566,10,7,2474,11880,921,7,863,4523
60910020,32,4,1,17912,3626.12,0.202441,2631.16,696,13,9,2728,15184,1024,8,2119,7113
60910020,45,4,1,29728,4928.63,0.165791,3930.04,685,24,7,3360,26368,993,9,5838,14821
60910020,46,4,1,33815,4024.18,0.119006,3373.3,943,12,5,8584,25231,1217,7,8248,14552
60910020,54,4,1,19617,4785.33,0.243938,4226.41,946,13,12,4169,15448,1311,9,1141,6852
60910020,58,3,1,65520,8624.51,0.131632,8276.84,3339,15,18,1432,64088,1921,15,13343,46551
60910020,59,4,1,43456,4467.99,0.102816,3904.12,6857,16,5,1080,42376,2288,8,20703,33743
60910020,60,4,1,32064,4522.81,0.141056,3727.18,4504,13,14,1072,30992,5130,9,9222,18377
60910020,61,4,1,18544,4433.95,0.239105,3365.72,790,10,11,736,17808,1043,9,1597,6900
60910020,67,4,1,18727,2977.5,0.158995,2448.41,1802,14,9,5408,13319,1000,7,1638,5363
60910020,68,4,1,23424,3789.51,0.161779,3396.47,1391,11,10,2536,20888,1449,9,1248,7011
60910020,76,3,1,77080,7993.14,0.103699,7565.56,4270,17,14,1265,75815,3233,12,17622,47446
60910020,89,4,1,84703,10406.6,0.12286,7929.41,2400,31,17,3143,81560,2009,10,22358,38029
60910020,92,4,1,28089,4923.69,0.175289,4540.69,1358,16,13,6283,21806,2105,9,2863,11669
60910020,99,4,1,37287,5034.48,0.13502,4182.68,1945,20,10,1408,35879,1945,10,7087,21460
60910020,127,3,1,145105,15302.8,0.10546,14684.2,20479,37,31,3377,141728,3681,21,50669,113079
60910020,129,4,1,29673,3825.91,0.128936,3476.03,2949,12,7,1040,28633,1017,9,9414,17546
60910020,138,4,1,32992,4312.34,0.130709,3508.62,5126,12,9,1856,31136,1571,9,6023,18146
60910020,139,4,1,40169,5926.25,0.147533,5631.16,10478,15,9,1096,39073,2569,12,12415,27672
60910020,141,3,1,44089,4925.38,0.111715,4359.15,6117,12,9,4216,39873,1161,9,10959,28809
60910020,143,4,1,17776,3045.8,0.171343,1964.82,390,11,8,1239,16537,1153,7,7295,10522
60910020,147,4,1,67976,7187.21,0.105732,6828.35,9373,19,19,10424,57552,1480,13,13224,40157
60910020,160,4,1,85857,7293.81,0.084953,6953.21,8382,15,7,1459,84398,2041,12,17327,63672
60910020,161,4,1,37056,6326.3,0.170723,5856.15,2062,20,13,728,36328,1201,13,11184,22402
60910020,162,4,1,20393,2871.8,0.140823,2340.4,3015,13,8,968,19425,777,7,10264,13323
60910020,176,3,1,121127,18999.9,0.15686,18593.3,4043,52,36,1224,119903,3392,31,35414,88417
60910020,181,4,1,55480,5863.47,0.105686,5089.8,14600,18,13,1192,54288,6560,10,8288,23692
60910020,184,4,1,32608,6682.99,0.204949,5805.1,1720,23,10,975,31633,2657,10,4136,19015
60910020,186,4,1,29360,5853.33,0.199364,5544.87,2230,15,8,1752,27608,1601,9,6399,18369
60910020,191,4,1,22136,3686.43,0.166535,3247.76,798,10,11,5416,16720,1097,8,2031,7902
90910033,22,4,1,12118,3977.02,0.328191,2849.27,453,14,6,2158,9960,706,7,1496,4629
90910033,32,4,1,19852,3714.52,0.187111,3243.58,520,12,9,3766,16086,665,8,4088,10536
90910033,45,4,1,26840,3838.72,0.143022,3509.87,3645,11,8,4311,22529,993,9,3912,12562
90910033,46,4,1,23936,4827.01,0.201663,3516.86,1414,13,5,8127,15809,1129,7,2559,8876
90910033,54,4,1,48390,7461.87,0.154203,7050.7,2750,19,19,13049,35341,2320,12,4343,19955
90910033,58,4,1,39040,6854.1,0.175566,6230.03,2936,17,17,2240,36800,4642,10,5080,18346
90910033,59,4,1,28143,4191.42,0.148933,3553.5,1478,12,10,8182,19961,993,9,6992,11965
90910033,60,4,1,26560,5428.11,0.204372,5110.82,3634,21,14,4152,22408,1275,8,3360,12554
90910033,61,4,1,35574,7029.94,0.197615,4192.88,1017,20,25,3429,32145,712,11,6935,25484
90910033,67,4,1,13482,3923.44,0.291013,3432.99,656,14,13,5409,8073,737,7,808,3440
90910033,68,4,1,36388,5739.95,0.157743,5007.02,2053,25,20,4820,31568,2210,12,7319,18461
90910033,76,2,1,74150,6774.99,0.0913687,6138.4,10672,19,21,6623,67527,1258,8,37302,60264
90910033,89,4,1,108611,10974.4,0.101043,9540.99,10376,32,24,7581,101030,11234,13,20870,65745
90910033,92,4,1,47570,5520.84,0.116057,5166.06,5365,18,16,6033,41537,762,9,13224,30361
90910033,99,4,1,65110,5122.41,0.0786732,3905.61,13848,19,12,2669,62441,1538,9,17911,32489
90910033,127,4,1,51726,7400.34,0.143068,7005.28,1766,20,19,9743,41983,2225,11,7119,28977
90910033,129,4,1,35801,4707.28,0.131485,4323.37,3260,12,18,7119,28682,968,11,7759,16653
90910033,138,3,1,40704,5305.05,0.130332,4513.29,2878,13,12,3216,37488,1603,9,6654,22437
90910033,139,3,1,116549,8903.9,0.0763962,7576.72,15532,23,28,4854,111695,11100,15,22941,78862
90910033,141,4,1,51548,5775.74,0.112046,3107.01,6042,16,14,5580,45968,6042,10,5582,21267
90910033,143,4,1,17959,3814.15,0.212381,3158.63,342,12,11,3319,14640,976,8,1552,5264
90910033,147,4,1,63511,8758.94,0.137912,7382.18,3430,27,22,21184,42327,760,10,10912,20967
90910033,160,2,1,74875,8703.23,0.116237,7720.85,9242,24,19,4578,70297,10290,14,9655,40414
90910033,161,3,1,125748,12688.9,0.100907,11909.9,22101,30,28,24763,100985,6977,16,22750,69423
90910033,162,4,1,41921,6955.77,0.165926,6402.55,3169,21,17,3033,38888,1762,9,12008,27860
90910033,176,4,1,34605,5377.99,0.155411,5042.12,5070,18,12,8085,26520,769,9,9351,17042
90910033,181,4,1,48065,5348.22,0.111271,4858.27,2507,19,11,6549,41516,6178,9,6128,26193
90910033,184,4,1,27535,6078.57,0.220758,3208.83,997,17,20,3087,24448,919,9,4615,14933
90910033,186,4,1,89691,9605.07,0.107091,8261.84,12400,26,15,6763,82928,2250,12,31063,71722
90910033,191,4,1,22669,4025.22,0.177565,3621.7,1742,13,8,3581,19088,1161,8,2552,9468
99999998,0,4,3,107084,18003.7,0.168126,8.24621,1354,60,55,6249,100835,4804,14,50042,82914
99999998,0,4,5,4665,1648.57,0.353392,2.85971,222,4,6,2498,2167,302,1,0,0
99999998,0,2,6,30906,7769.97,0.251406,9.2635,817,29,30,4486,26420,823,14,4449,18276
99999998,0,4,7,29273,8780.5,0.299952,3.79547,2136,34,37,15282,13991,1375,6,2721,6832
99999998,4,4,1,24526,5698.03,0.232326,71.7008,1942,28,21,1796,22730,1834,10,3626,14350
99999998,4,2,4,13808,3231.02,0.233996,7.37865,701,13,11,2261,11547,3247,7,1284,4307
99999998,5,2,1,8106,3084.45,0.380514,2.47948,119,5,7,6986,1120,358,1,0,0
99999998,5,2,6,71608,8638.98,0.120643,35.8469,3560,31,37,8071,63537,2179,11,15835,45567
99999998,12,2,2,6875,3200.15,0.465477,2.57061,218,8,5,2783,4092,898,2,1696,1696
99999998,353,4,1,3626,2117.11,0.583869,2.50086,174,3,3,2676,950,303,1,0,0
99999998,361,4,1,8459,2454.28,0.290139,25.0799,2280,3,3,7337,1122,416,1,0,0
99999999,18,4,1,3024,1449.67,0.479388,1.8793,150,2,4,1929,1095,333,1,0,0
99999999,19,4,1,53540,9121.87,0.170375,2.89264,4824,40,26,5186,48354,1420,11,12976,42302
99999999,41,4,1,4090,2191.56,0.535834,2.19634,261,3,5,2342,1748,322,1,0,0
99999999,310,2,2,3147,1782.99,0.566567,3.57056,119,3,4,2219,928,294,1,0,0
99999999,344,2,1,3106,1926.2,0.620154,3.27649,144,3,3,2033,1073,271,1,0,0
99999999,350,2,1,3638,1763.97,0.484873,2.06399,268,5,3,2484,1154,366,1,0,0
99999999,356,4,1,2761,1734.11,0.628073,3.20408,127,3,3,1734,1027,271,1,0,0
99999999,357,2,1,2806,1721.92,0.613657,2.06497,52,3,4,1909,897,276,1,0,0
99999999,358,2,1,2861,1799.22,0.628878,2.16762,243,3,3,2009,852,271,1,0,0
99999999,376,2,1,3147,1650.96,0.524612,2.39166,218,3,3,2149,998,295,1,0,0
99999999,381,2,2,3126,1396.77,0.446823,1.83872,165,3,3,2039,1087,331,1,0,0
